data_id;iso;event_id_cnty;event_id_no_cnty;event_date;year;time_precision;event_type;sub_event_type;actor1;assoc_actor_1;inter1;actor2;assoc_actor_2;inter2;interaction;region;country;admin1;admin2;admin3;location;latitude;longitude;geo_precision;source;source_scale;notes;fatalities;timestamp;iso3
8605898;288;GHA1283;1283;"07 August 2021";2021;1;Riots;"Mob violence";"Rioters (Ghana)";"Students (Ghana)";5;"Civilians (Ghana)";"Journalists (Ghana)";7;57;"Western Africa";Ghana;Eastern;"East Akim";;Kukurantumi;6.1883;-0.3655;1;"Public Agenda";National;"On 7 August 2021, students attacked a journalist with knives and sticks and attempted to lynch him in Kukurantumi town (East Akim, Eastern), as he was investigating into reports of attacks on invigilators by students in the context of the Senior School Certificate Examination. [size=no report]";0;1635193321;GHA
8605900;288;GHA1282;1282;"05 August 2021";2021;1;Riots;"Mob violence";"Rioters (Ghana)";"Students (Ghana)";5;"Rioters (Ghana)";"Labour Group (Ghana)";5;55;"Western Africa";Ghana;Eastern;"East Akim";;Kukurantumi;6.1883;-0.3655;1;"Public Agenda";National;"On 5 August 2021, students clashed with invigilators in Kukurantumi town (East Akim, Eastern) over intimidation in the context of the Senior School Certificate Examination. The police forces intervened to settle the situation. [size=no report]";0;1635193321;GHA
8461646;288;GHA1245;1245;"04 August 2021";2021;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"My Joy Online";Subnational;"On 4 August 2021, several #FixTheCountry campaigners demonstrated, demanding from the government to address economic and social challenges along the Obra Spot near the Kwame Nkrumah interchange to Black Star Square in Accra (Greater Accra). [size= several]";0;1630983497;GHA
8605899;288;GHA1281;1281;"04 August 2021";2021;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Students (Ghana)";6;;;0;60;"Western Africa";Ghana;Eastern;"East Akim";;Kukurantumi;6.1883;-0.3655;1;"Public Agenda";National;"On 4 August 2021, students demonstrated in Kukurantumi town (East Akim, Eastern) over the behavior of invigilators during the Senior School Certificate Examination. [size=no report]";0;1635193321;GHA
8460918;288;GHA1244;1244;"01 August 2021";2021;1;Riots;"Violent demonstration";"Rioters (Ghana)";;5;"Civilians (Ghana)";"Labour Group (Ghana)";7;57;"Western Africa";Ghana;Western;"Prestea-Huni Valley";;Prestea;5.433;-2.15;1;"Citi News";National;"On 1 August 2021, local residents, including youths, demonstrated against the neglect of the mining company in Prestea town (Prestea-Huni Valley, Western). In the demonstration, they destroyed property belonging to the Future Global Resources limited. [size=no report]";0;1630983495;GHA
8403672;288;GHA1241;1241;"28 July 2021";2021;1;Riots;"Mob violence";"Rioters (Ghana)";;5;"Police Forces of Ghana (2017-)";;1;15;"Western Africa";Ghana;"Greater Accra";"Ga West";;Achimota;5.6167;-0.2333;1;"Adom FM";National;"On 28 July 2021, local residents attacked a policeman after a fatal accident killing a motorbike rider along the Achimota - Ofankor highway in Achimota town (Ga West, Greater Accra). The police officer sustained some injuries. [size=no report]";0;1627934658;GHA
8403737;288;GHA1240;1240;"23 July 2021";2021;1;"Violence against civilians";Attack;"Military Forces of Ghana (2017-)";;1;"Civilians (Ghana)";;7;17;"Western Africa";Ghana;"Greater Accra";Accra;;"East Legon";5.6392;-0.1624;1;"Citi News";National;"On 23 July 2021, a government soldier in a military pick-up that was moving behind a bullion van shot and injured a motorcyclist in East Legon town (Ayawaso West, Greater Accra).";0;1627934658;GHA
8403738;288;GHA1239;1239;"23 July 2021";2021;1;"Violence against civilians";Attack;"Unidentified Armed Group (Ghana)";;3;"Civilians (Ghana)";"Government of Ghana (2017-)";7;37;"Western Africa";Ghana;"Upper West";"Wa West";;Bulu;9.8539;-2.5673;2;"Citi News";National;"On 23 July 2021, unidentified gunmen attacked the vehicle of the member of the parliament (MP) for Sissala West between Jefisi town and Bulu village (Sissala West, Upper West). The MP escaped unhurt.";0;1627934658;GHA
8394745;288;GHA1238;1238;"19 July 2021";2021;1;Protests;"Excessive force against protesters";"Protesters (Ghana)";"Students (Ghana); Women (Ghana)";6;"Police Forces of Ghana (2017-)";"Military Forces of Ghana (2017-)";1;16;"Western Africa";Ghana;Ashanti;Kumasi;;Kumasi;6.6936;-1.6218;1;"Ghana Web";National;"On 19 July 2021, several students of the Kumasi Girls' Senior High School staged a demonstration over the directive of the Ghana Education Service (GES) that does not allow them go home for the mid-semester break as a result of the surge in coronavirus in Kumasi town (Kumasi, Ashanti). Police and soldiers allegedly assaulted students. The students were beaten up, leaving them with various degrees of injuries. [size=several]";0;1627328512;GHA
8394744;288;GHA1237;1237;"18 July 2021";2021;1;Riots;"Mob violence";"Rioters (Ghana)";"Vigilante Group (Ghana)";5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;Central;Mfantsiman;;Mankessim;5.2717;-1.0152;2;"Ghana Web";National;"On 18 July 2021, a man was lynched at Baifikrom, a suburb of Mankessim town (Mfantsiman, Central). The residents say people have been stealing in the area in recent times, hence believed he was caught committing a crime. [size=no report]";1;1627328512;GHA
8385729;288;GHA1236;1236;"16 July 2021";2021;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Students (Ghana)";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Adom FM; Citi News";National;"On 16 July 2021, some students of the Kwame Nkrumah University of Science and Technology (KNUST) demonstrated against what they describe as exorbitant amounts being charged by private hostel owners in Accra (Accra, Greater Accra). [size=no report]";0;1626727058;GHA
8385728;288;GHA1235;1235;"15 July 2021";2021;1;Riots;"Violent demonstration";"Rioters (Ghana)";Galamseyers;5;"Police Forces of Ghana (2017-)";"Civilians (Ghana); Labour Group (Ghana)";1;15;"Western Africa";Ghana;Ahafo;"Asutifi North";;Ntotroso;7.06;-2.3105;1;"3 News; Adom FM; Citi News";National;"On 15 July 2021, suspected Galamseyers demonstrated and stormed a mining concession belonging to Newmont after the arrest of some of their colleagues. They attacked security officers in Ntotroso town (Asutifi North, Ahafo). Five persons have sustained gunshot wound fired by the police officers. [size=no report]";0;1626727058;GHA
8385727;288;GHA1234;1234;"14 July 2021";2021;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Farmers (Ghana)";6;;;0;60;"Western Africa";Ghana;"Upper East";"Kasena Nankana East";;Navrongo;10.8956;-1.0921;1;"3 News; Ghana Web; Citi News";National;"On 14 July 2021, several farmers demonstrated in Navrongo town (Kasena Nankana East, Upper East). The demonstrators called for the sale of the subsidized Planting for Food and Jobs (PFJ) fertilizer in the area to be regulated. [size=several]";0;1626727058;GHA
8385726;288;GHA1233;1233;"12 July 2021";2021;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Teachers (Ghana)";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Adom FM; Citi News";National;"On 12 July 2021, scores of teachers demonstrated against the results of the promotional exams at the Ministry of Education headquarter in Accra (Accra, Greater Accra). The Ghana National Association of Teachers (GNAT) demanded affected teachers to rewrite the exam. [size=scores]";0;1626727058;GHA
8385876;288;GHA1232;1232;"10 July 2021";2021;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Labour Group (Ghana)";6;;;0;60;"Western Africa";Ghana;Savannah;"Gonja Central";;Yapei;9.1511;-1.1497;1;"Adom FM";National;"On 10 July 2021, about 80 truck drivers demonstrated against police harassment, extortion, and abuse in Yapei village (Gonja Central, Savannah). [size=about 80]";0;1626727059;GHA
8376132;288;GHA1231;1231;"08 July 2021";2021;1;Riots;"Mob violence";"Rioters (Ghana)";"Taxi Drivers (Ghana); Vigilante Group (Ghana)";5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;"Upper West";Wa;;Wa;10.0607;-2.5019;1;"Adom FM";National;"On 8 July 2021, several taxi drivers 'Okada' assaulted a suspected robber at the Tortor bus station in Wa town (Wa, Upper West). The drivers accused the man of stealing from them. No fatality reported. [size=several]";0;1626118832;GHA
8376201;288;GHA1230;1230;"06 July 2021";2021;1;Protests;"Peaceful protest";"Protesters (Ghana)";"NDC: National Democratic Congress";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Citi News";National;"On 6 July 2021, several youths from the opposition National Democratic Congress (NDC) marched to submit a petition to the presidency in Accra (Accra, Greater Accra). They demanded the end of police brutality as part of the #WeAreAllKaaka movement. [size= several]";0;1626118833;GHA
8366562;288;GHA1228;1228;"29 June 2021";2021;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Tema;;Ashaiman;5.6665;-0.0348;1;"Citi News";National;"On 29 June 2021, some local residents demonstrated against the alleged sale of open spaces by the TDC company limited in Ashaiman town (Tema, Greater Accra). The residents said they would not allow the sale of land to go through. [size=no report]";0;1625510720;GHA
8366564;288;GHA1229;1229;"29 June 2021";2021;1;Protests;"Excessive force against protesters";"Protesters (Ghana)";;6;"Military Forces of Ghana (2017-)";"Police Forces of Ghana (2017-)";1;16;"Western Africa";Ghana;Ashanti;"Ejura Sekyedumase";;Ejura;7.3856;-1.3562;1;"Citi News";National;"On 29 June 2021, several local residents demonstrated against the killing of a social activist and demanding justice for the victim in Ejura town (Ejura Sekyedumase, Ashanti). Military and police forces shot at demonstrators to disperse them, killing two people. [size=several]";2;1625510720;GHA
8366561;288;GHA1227;1227;"28 June 2021";2021;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Ashanti;"Ejura Sekyedumase";;Ejura;7.3856;-1.3562;1;"Citi News";National;"On 28 June 2021, several local residents demonstrated against the killing of a social activist and demanding justice for the victim in Ejura town (Ejura Sekyedumase, Ashanti). [size=several]";0;1625510720;GHA
8366563;288;GHA1226;1226;"26 June 2021";2021;1;Riots;"Mob violence";"Rioters (Ghana)";;5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;Ashanti;"Ejura Sekyedumase";;Ejura;7.3856;-1.3562;1;"Citi News";National;"On 26 June 2021, a group of people allegedly beaten and killed a social activist in Ejura town (Ejura Sekyedumase, Ashanti). The victim was a member of the Economic Fighters League, and recently the #FixTheCountry movement. [size=no report]";1;1625510720;GHA
8356798;288;GHA1225;1225;"24 June 2021";2021;2;"Violence against civilians";Attack;"Private Security Forces (Ghana)";;8;"Civilians (Ghana)";"Adeiso Clan Group (Ghana)";7;78;"Western Africa";Ghana;Eastern;"Upper West Akyem";;Adeiso;5.7955;-0.4875;1;"Daily Guide Ghana";National;"Around 24 June 2021 (as reported), a group of traditional chiefs in Adeiso (Upper West Akyem, Eastern) were assaulted by land guards presumably hired by the Summertide Company Limited, which is accused by the chiefs of illegal sand winning. The guards fired several gunshots.";0;1624924434;GHA
8356585;288;GHA1224;1224;"22 June 2021";2021;2;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;Ashanti;Kumasi;;Kumasi;6.6936;-1.6218;2;"3 News; GNA (Ghana); Ghana Web";National;"Around 22 June 2021 (as reported), a group of residents in Tekyiman-Denkyemouso near Kumasi (Kumasi, Ashanti) gathered in demonstration against the state of the roads of the region, they complained of potholes, erosion and the delay by construction firms in executing projects. [size=no report]";0;1624924434;GHA
8356799;288;GHA1223;1223;"22 June 2021";2021;1;Riots;"Mob violence";"Rioters (Ghana)";"Vigilante Group (Ghana)";5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;Bono;Berekum;;Berekum;7.45;-2.5833;1;"Daily Guide Ghana";National;"On 22 June 2021, a group of people in Berekum (Berekum, Bono) lynched a man who tried to steal a baby. The man died. [size=no report]";1;1624924434;GHA
8356862;288;GHA1222;1222;"22 June 2021";2021;2;Protests;"Peaceful protest";"Protesters (Ghana)";"Labour Group (Ghana)";6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Ghana Web";National;"Around 22 June 2021 (as reported), a group of onion sellers in Accra (Greater Accra) gathered in demonstration against the planned relocation of their market center. They gathered in front of the headquarters of the New Patriotic Party (NPP). [size=no report]";0;1624924434;GHA
8356584;288;GHA1220;1220;"21 June 2021";2021;1;Protests;"Protest with intervention";"Protesters (Ghana)";;6;"Police Forces of Ghana (2017-)";;1;16;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"BBC News; Daily Graphic; Daily Guide Ghana";Subnational-National;"On 21 June 2021, a group of people gathered in demonstration in Accra (Accra, Greater Accra) in order to place an injunction on the anti-government #FixTheCountry march. Demonstrators gathered in front of a court. More than 10 people were arrested. [size=no report]";0;1624924434;GHA
8356861;288;GHA1221;1221;"21 June 2021";2021;1;Protests;"Peaceful protest";"Protesters (Ghana)";"Students (Ghana); Women (Ghana); Muslim Group (Ghana)";6;;;0;60;"Western Africa";Ghana;"Upper West";Wa;;Wa;10.0607;-2.5019;1;"Ghana Web";National;"On 21 June 2021, a group of students of the Wa Islamic Girls Senior High School in Wa (Wa, Upper West) gathered at the headquarters of the Regional Police to demand the release of three teachers and four students who were arrested in the same day following the accusation of a man who reported that teachers and students assaulted him. [size=no report]";0;1624924434;GHA
8356797;288;GHA1219;1219;"20 June 2021";2021;1;Riots;"Mob violence";"Rioters (Ghana)";;5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Daily Graphic";Subnational;"On 20 June 2021, a group of people in Teshie neighborhood in Accra (Accra, Greater Accra) attacked the shrine of a priest, the Osabu Ayiku Shrine. The incident happened when a ritual for the sharing of maize was being concluded. Three people were injured. [size=no report]";0;1624924434;GHA
8356720;288;GHA1218;1218;"18 June 2021";2021;1;Riots;"Mob violence";"Rioters (Ghana)";"Vigilante Group (Ghana)";5;"Civilians (Ghana)";;7;57;"Western Africa";Ghana;"Upper East";"Kasena Nankana East";;Biu;10.7762;-1.1087;1;"3 News";National;"On 18 June 2021, a group of people in Biu (Kasena Nankana East, Upper East) lynched and burnt three people accused of stealing cattle. [size=no report]";3;1624924434;GHA
8059494;288;GHA1216;1216;"04 June 2021";2021;1;Protests;"Peaceful protest";"Protesters (Ghana)";;6;;;0;60;"Western Africa";Ghana;"Greater Accra";Accra;;Accra;5.556;-0.1969;1;"Citi News";National;"On 4 June 2021, #Fixthecountry protesters peacefully marched to the court premises in solidarity with their conveners who were arraigned after the Police secured an ex parte injunction against their demonstration scheduled for May 9 in Accra city (Greater Accra). [size=no report]";0;1623100970;GHA
